"","DATE","brazil","canada","china","denmark","hong kong","india","japan","s korea","malaysia","mexico","norway","sweden","s africa","singapore","sri lanka","switzerland","taiwan","thailand","australia","euro","new zealand","uk","venezuela"
"1",1971-01-04,NA,1.0109,NA,7.485,NA,NA,357.73,NA,3.0867,NA,7.1359,5.1643,NA,NA,NA,4.318,NA,NA,0.898714837781972,NA,0.897827258035554,0.417745843428858,NA
"2",1971-01-05,NA,1.0102,NA,7.4872,NA,NA,357.81,NA,3.0861,NA,7.1422,5.1628,NA,NA,NA,4.3117,NA,NA,0.898311174991017,NA,0.897424391994974,0.417553968850474,NA
"3",1971-01-06,NA,1.0106,NA,7.4839,NA,NA,357.86,NA,3.0845,NA,7.1367,5.1614,NA,NA,NA,4.3113,NA,NA,0.897666068222621,NA,0.896780557797507,0.417240372178412,NA
"4",1971-01-07,NA,1.0148,NA,7.485,NA,NA,357.87,NA,3.085,NA,7.1386,5.1649,NA,NA,NA,4.3103,NA,NA,0.897827258035554,NA,0.896860986547085,0.417310019613571,NA
"5",1971-01-08,NA,1.0154,NA,7.485,NA,NA,357.82,NA,3.0845,NA,7.1382,5.1631,NA,NA,NA,4.3109,NA,NA,0.898957209636821,NA,0.89653935807782,0.417153345569831,NA
"6",1971-01-11,NA,1.0159,NA,7.485,NA,NA,357.95,NA,3.0814,NA,7.139,5.1642,NA,NA,NA,4.3102,NA,NA,0.896700143472023,NA,0.895816536773269,0.416805601867289,NA
"7",1971-01-12,NA,1.013,NA,7.4849,NA,NA,358.06,NA,3.0807,NA,7.1411,5.1643,NA,NA,NA,4.3099,NA,NA,0.896378630333453,NA,0.895495656846064,0.416649306278905,NA
"8",1971-01-13,NA,1.0122,NA,7.4812,NA,NA,358.44,NA,3.0782,NA,7.139,5.1615,NA,NA,NA,4.3095,NA,NA,0.895656068069861,NA,0.894694461841281,0.41630240206486,NA
"9",1971-01-14,NA,1.0133,NA,7.4844,NA,NA,358.4,NA,3.075,NA,7.1403,5.1625,NA,NA,NA,4.3095,NA,NA,0.893734918223255,NA,0.892857142857143,0.41543766357858,NA
"10",1971-01-15,NA,1.0135,NA,7.4839,NA,NA,358.4,NA,3.0764,NA,7.1414,5.164,NA,NA,NA,4.3076,NA,NA,0.894294401717045,NA,0.893415527561869,0.415679428025107,NA
"11",1971-01-18,NA,1.0126,NA,7.4836,NA,NA,358.29,NA,3.0755,NA,7.1406,5.1651,NA,NA,NA,4.3029,NA,NA,0.894534394847482,NA,0.893575194352605,0.41576584067853,NA
"12",1971-01-19,NA,1.0111,NA,7.4836,NA,NA,358.35,NA,3.0719,NA,7.1429,5.1657,NA,NA,NA,4.3006,NA,NA,0.893415527561869,NA,0.892458723784025,0.415265146796229,NA
"13",1971-01-20,NA,1.0115,NA,7.4833,NA,NA,358.4,NA,3.0725,NA,7.1429,5.1636,NA,NA,NA,4.301,NA,NA,0.893415527561869,NA,0.892538379150303,0.415282392026578,NA
"14",1971-01-21,NA,1.0109,NA,7.4848,NA,NA,358.27,NA,3.0716,NA,7.1443,5.1648,NA,NA,NA,4.3017,NA,NA,0.893016610108948,NA,0.892060660124888,0.415075543748962,NA
"15",1971-01-22,NA,1.0117,NA,7.485,NA,NA,357.9,NA,3.0703,NA,7.1429,5.1626,NA,NA,NA,4.2996,NA,NA,0.892538379150303,NA,0.891662951404369,0.414886113761772,NA
"16",1971-01-25,NA,1.0111,NA,7.4867,NA,NA,357.73,NA,3.0675,NA,7.1435,5.1626,NA,NA,NA,4.3005,NA,NA,0.890947968638631,NA,0.88999644001424,0.414130119683605,NA
"17",1971-01-26,NA,1.0107,NA,7.4848,NA,NA,357.78,NA,3.0665,NA,7.1443,5.164,NA,NA,NA,4.2987,NA,NA,0.890471950133571,NA,0.889600569344364,0.413907284768212,NA
"18",1971-01-27,NA,1.0101,NA,7.4834,NA,NA,357.79,NA,3.0653,NA,7.1414,5.1635,NA,NA,NA,4.2973,NA,NA,0.890471950133571,NA,0.889521437466643,0.413890153553247,NA
"19",1971-01-28,NA,1.009,NA,7.4853,NA,NA,357.83,NA,3.0653,NA,7.1431,5.1653,NA,NA,NA,4.2978,NA,NA,0.890154886950329,NA,0.889205050684688,0.413753154867806,NA
"20",1971-01-29,NA,1.008,NA,7.4868,NA,NA,357.72,NA,3.0647,NA,7.1445,5.1675,NA,NA,NA,4.2963,NA,NA,0.88999644001424,NA,0.889046941678521,0.413667576735335,NA
"21",1971-02-01,NA,1.0076,NA,7.4858,NA,NA,357.67,NA,3.0631,NA,7.1465,5.1778,NA,NA,NA,4.2968,NA,NA,0.889600569344364,NA,0.888651915044877,0.413496526629176,NA
"22",1971-02-02,NA,1.0087,NA,7.4858,NA,NA,357.55,NA,3.065,NA,7.1465,5.1778,NA,NA,NA,4.2969,NA,NA,0.889679715302491,NA,0.888809883565905,0.41354782680617,NA
"23",1971-02-03,NA,1.0085,NA,7.4844,NA,NA,357.54,NA,3.0647,NA,7.1439,5.1742,NA,NA,NA,4.2965,NA,NA,0.889600569344364,NA,0.888651915044877,0.413496526629176,NA
"24",1971-02-04,NA,1.0078,NA,7.4854,NA,NA,357.51,NA,3.0687,NA,7.1431,5.1733,NA,NA,NA,4.2966,NA,NA,0.890234131576605,NA,0.889284126278346,0.413787396035917,NA
"25",1971-02-05,NA,1.0078,NA,7.4875,NA,NA,357.53,NA,3.0689,NA,7.1435,5.1784,NA,NA,NA,4.2969,NA,NA,0.890947968638631,NA,0.890075656430797,0.414130119683605,NA
"26",1971-02-08,NA,1.0083,NA,7.4874,NA,NA,357.49,NA,3.0687,NA,7.1429,5.1813,NA,NA,NA,4.2979,NA,NA,0.889679715302491,NA,0.888730892285816,0.413530725332892,NA
"27",1971-02-09,NA,1.0083,NA,7.485,NA,NA,357.5,NA,3.0691,NA,7.1397,5.1811,NA,NA,NA,4.2969,NA,NA,0.89078923926599,NA,0.889917237696894,0.41406152954329,NA
"28",1971-02-10,NA,1.0086,NA,7.4883,NA,NA,357.5,NA,3.0665,NA,7.1412,5.1799,NA,NA,NA,4.2972,NA,NA,0.890551251224508,NA,0.889600569344364,0.413924417401382,NA
"29",1971-02-11,NA,1.0086,NA,7.4881,NA,NA,357.5,NA,3.0665,NA,7.141,5.1778,NA,NA,NA,4.2967,NA,NA,0.890551251224508,NA,0.889679715302491,0.413941551452935,NA
"30",1971-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1971-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1971-02-16,NA,1.0084,NA,7.4881,NA,NA,357.53,NA,3.0659,NA,7.1406,5.1752,NA,NA,NA,4.2968,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"33",1971-02-17,NA,1.0087,NA,7.4846,NA,NA,357.53,NA,3.065,NA,7.139,5.1706,NA,NA,NA,4.2968,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"34",1971-02-18,NA,1.0076,NA,7.4848,NA,NA,357.53,NA,3.065,NA,7.1418,5.17,NA,NA,NA,4.2967,NA,NA,0.889363215937389,NA,0.888415067519545,0.413376875697574,NA
"35",1971-02-19,NA,1.0066,NA,7.4864,NA,NA,357.56,NA,3.065,NA,7.1437,5.1692,NA,NA,NA,4.2963,NA,NA,0.889363215937389,NA,0.888494002665482,0.413393964448119,NA
"36",1971-02-22,NA,1.0043,NA,7.4841,NA,NA,357.6,NA,3.065,NA,7.1434,5.1664,NA,NA,NA,4.2958,NA,NA,0.889284126278346,NA,0.888415067519545,0.413359788359788,NA
"37",1971-02-23,NA,1.0035,NA,7.4832,NA,NA,357.55,NA,3.065,NA,7.1429,5.161,NA,NA,NA,4.2957,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"38",1971-02-24,NA,1.0075,NA,7.4828,NA,NA,357.6,NA,3.065,NA,7.1418,5.1631,NA,NA,NA,4.3015,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"39",1971-02-25,NA,1.0066,NA,7.4818,NA,NA,357.56,NA,3.0656,NA,7.1414,5.1652,NA,NA,NA,4.3073,NA,NA,0.889838049474996,NA,0.888967908258512,0.413616246846176,NA
"40",1971-02-26,NA,1.007,NA,7.4834,NA,NA,357.56,NA,3.0662,NA,7.142,5.1652,NA,NA,NA,4.307,NA,NA,0.890471950133571,NA,0.889600569344364,0.413907284768212,NA
"41",1971-03-01,NA,1.0076,NA,7.4826,NA,NA,357.63,NA,3.0675,NA,7.1416,5.1631,NA,NA,NA,4.3073,NA,NA,0.890392663164456,NA,0.889521437466643,0.413873023756312,NA
"42",1971-03-02,NA,1.0071,NA,7.4826,NA,NA,357.56,NA,3.0669,NA,7.1413,5.1638,NA,NA,NA,4.3054,NA,NA,0.889600569344364,NA,0.888651915044877,0.413496526629176,NA
"43",1971-03-03,NA,1.0073,NA,7.4794,NA,NA,357.49,NA,3.0659,NA,7.1376,5.1622,NA,NA,NA,4.3039,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"44",1971-03-04,NA,1.0064,NA,7.4818,NA,NA,357.45,NA,3.0662,NA,7.1389,5.1631,NA,NA,NA,4.3068,NA,NA,0.889758875344782,NA,0.888888888888889,0.413582033996443,NA
"45",1971-03-05,NA,1.0047,NA,7.4834,NA,NA,357.59,NA,3.0662,NA,7.1382,5.1631,NA,NA,NA,4.3066,NA,NA,0.889600569344364,NA,0.888730892285816,0.413513625273953,NA
"46",1971-03-08,NA,1.003,NA,7.4825,NA,NA,357.55,NA,3.0647,NA,7.1365,5.1635,NA,NA,NA,4.302,NA,NA,0.889284126278346,NA,0.888415067519545,0.413359788359788,NA
"47",1971-03-09,NA,1.004,NA,7.4816,NA,NA,357.46,NA,3.0653,NA,7.1352,5.1644,NA,NA,NA,4.3011,NA,NA,0.889363215937389,NA,0.888415067519545,0.413428146188192,NA
"48",1971-03-10,NA,1.0036,NA,7.4794,NA,NA,357.59,NA,3.0653,NA,7.1352,5.1625,NA,NA,NA,4.304,NA,NA,0.889284126278346,NA,0.888415067519545,0.413359788359788,NA
"49",1971-03-11,NA,1.0049,NA,7.4807,NA,NA,357.56,NA,3.0662,NA,7.1367,5.1636,NA,NA,NA,4.3012,NA,NA,0.88944231966557,NA,0.888572951839346,0.413428146188192,NA
"50",1971-03-12,NA,1.0056,NA,7.4794,NA,NA,357.58,NA,3.0653,NA,7.1363,5.1626,NA,NA,NA,4.301,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"51",1971-03-15,NA,1.0059,NA,7.4791,NA,NA,357.54,NA,3.0653,NA,7.138,5.1626,NA,NA,NA,4.3004,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"52",1971-03-16,NA,1.0052,NA,7.4791,NA,NA,357.49,NA,3.0662,NA,7.138,5.1623,NA,NA,NA,4.3002,NA,NA,0.889600569344364,NA,0.888730892285816,0.413513625273953,NA
"53",1971-03-17,NA,1.0056,NA,7.4783,NA,NA,357.53,NA,3.0653,NA,7.139,5.1613,NA,NA,NA,4.2995,NA,NA,0.889205050684688,NA,0.888336146397797,0.413325617921799,NA
"54",1971-03-18,NA,1.0065,NA,7.4818,NA,NA,357.56,NA,3.0656,NA,7.139,5.1625,NA,NA,NA,4.2983,NA,NA,0.889363215937389,NA,0.888494002665482,0.413393964448119,NA
"55",1971-03-19,NA,1.0077,NA,7.4831,NA,NA,357.56,NA,3.0656,NA,7.1387,5.1621,NA,NA,NA,4.2972,NA,NA,0.889363215937389,NA,0.888494002665482,0.413393964448119,NA
"56",1971-03-22,NA,1.0079,NA,7.4818,NA,NA,357.44,NA,3.0653,NA,7.1412,5.1617,NA,NA,NA,4.2971,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"57",1971-03-23,NA,1.0078,NA,7.4808,NA,NA,357.53,NA,3.0655,NA,7.1414,5.162,NA,NA,NA,4.2972,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"58",1971-03-24,NA,1.0076,NA,7.4783,NA,NA,357.53,NA,3.0655,NA,7.139,5.1613,NA,NA,NA,4.2968,NA,NA,0.889205050684688,NA,0.888336146397797,0.413325617921799,NA
"59",1971-03-25,NA,1.007,NA,7.4802,NA,NA,357.47,NA,3.0662,NA,7.1388,5.1626,NA,NA,NA,4.2969,NA,NA,0.889600569344364,NA,0.888651915044877,0.413479429398387,NA
"60",1971-03-26,NA,1.0074,NA,7.4827,NA,NA,357.47,NA,3.0662,NA,7.1365,5.1637,NA,NA,NA,4.2959,NA,NA,0.88944231966557,NA,0.888572951839346,0.413428146188192,NA
"61",1971-03-29,NA,1.0075,NA,7.4835,NA,NA,357.44,NA,3.0659,NA,7.1348,5.1648,NA,NA,NA,4.2966,NA,NA,0.889205050684688,NA,0.888336146397797,0.413325617921799,NA
"62",1971-03-30,NA,1.0082,NA,7.4792,NA,NA,357.49,NA,3.0669,NA,7.1327,5.1631,NA,NA,NA,4.2958,NA,NA,0.889679715302491,NA,0.888809883565905,0.41354782680617,NA
"63",1971-03-31,NA,1.0081,NA,7.4764,NA,NA,357.42,NA,3.0678,NA,7.1314,5.1624,NA,NA,NA,4.2954,NA,NA,0.890154886950329,NA,0.889284126278346,0.413770274743462,NA
"64",1971-04-01,NA,1.0076,NA,7.4805,NA,NA,357.49,NA,3.0694,NA,7.1325,5.1645,NA,NA,NA,4.2955,NA,NA,0.890947968638631,NA,0.890075656430797,0.414130119683605,NA
"65",1971-04-02,NA,1.0073,NA,7.4833,NA,NA,357.53,NA,3.0703,NA,7.1329,5.1644,NA,NA,NA,4.2947,NA,NA,0.891821992330331,NA,0.89086859688196,0.414507772020725,NA
"66",1971-04-05,NA,1.0071,NA,7.4846,NA,NA,357.5,NA,3.0703,NA,7.1329,5.1646,NA,NA,NA,4.2971,NA,NA,0.890471950133571,NA,0.889521437466643,0.413890153553247,NA
"67",1971-04-06,NA,1.0062,NA,7.4878,NA,NA,357.46,NA,3.0675,NA,7.1291,5.1628,NA,NA,NA,4.2974,NA,NA,0.88944231966557,NA,0.888494002665482,0.4134110546116,NA
"68",1971-04-07,NA,1.0069,NA,7.4859,NA,NA,357.55,NA,3.0687,NA,7.1289,5.1637,NA,NA,NA,4.296,NA,NA,0.890154886950329,NA,0.889205050684688,0.413736036408771,NA
"69",1971-04-08,NA,1.0071,NA,7.4861,NA,NA,357.55,NA,3.0691,NA,7.1284,5.1653,NA,NA,NA,4.2937,NA,NA,0.890234131576605,NA,0.889284126278346,0.413787396035917,NA
"70",1971-04-09,NA,1.0068,NA,7.4855,NA,NA,357.5,NA,3.0691,NA,7.1278,5.165,NA,NA,NA,4.2951,NA,NA,0.890234131576605,NA,0.889284126278346,0.413787396035917,NA
"71",1971-04-12,NA,1.0069,NA,7.4864,NA,NA,357.5,NA,3.0687,NA,7.1289,5.1646,NA,NA,NA,4.2969,NA,NA,0.890154886950329,NA,0.889205050684688,0.413753154867806,NA
"72",1971-04-13,NA,1.0076,NA,7.4891,NA,NA,357.62,NA,3.0691,NA,7.1304,5.1653,NA,NA,NA,4.3019,NA,NA,0.890234131576605,NA,0.889284126278346,0.413787396035917,NA
"73",1971-04-14,NA,1.0081,NA,7.4864,NA,NA,357.58,NA,3.0684,NA,7.1286,5.1644,NA,NA,NA,4.3024,NA,NA,0.889758875344782,NA,0.888888888888889,0.413564929693962,NA
"74",1971-04-15,NA,1.0075,NA,7.4878,NA,NA,357.5,NA,3.0659,NA,7.1276,5.1633,NA,NA,NA,4.2992,NA,NA,0.889521437466643,NA,0.888572951839346,0.413445239178071,NA
"75",1971-04-16,NA,1.0068,NA,7.4903,NA,NA,357.54,NA,3.0659,NA,7.1273,5.1615,NA,NA,NA,4.3019,NA,NA,0.889521437466643,NA,0.888651915044877,0.413462333581411,NA
"76",1971-04-19,NA,1.0073,NA,7.4892,NA,NA,357.49,NA,3.0653,NA,7.1259,5.1619,NA,NA,NA,4.3052,NA,NA,0.889284126278346,NA,0.888415067519545,0.413342702434589,NA
"77",1971-04-20,NA,1.0075,NA,7.4881,NA,NA,357.49,NA,3.0653,NA,7.1253,5.1623,NA,NA,NA,4.3039,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"78",1971-04-21,NA,1.0073,NA,7.4854,NA,NA,357.49,NA,3.0653,NA,7.1236,5.1611,NA,NA,NA,4.3008,NA,NA,0.889205050684688,NA,0.8882572392965,0.413291453132749,NA
"79",1971-04-22,NA,1.0076,NA,7.4905,NA,NA,357.49,NA,3.0656,NA,7.1268,5.162,NA,NA,NA,4.2995,NA,NA,0.889521437466643,NA,0.888572951839346,0.413445239178071,NA
"80",1971-04-23,NA,1.0085,NA,7.4909,NA,NA,357.49,NA,3.0656,NA,7.1289,5.1612,NA,NA,NA,4.3025,NA,NA,0.88944231966557,NA,0.888494002665482,0.4134110546116,NA
"81",1971-04-26,NA,1.0092,NA,7.4937,NA,NA,357.5,NA,3.0656,NA,7.1289,5.1624,NA,NA,NA,4.3008,NA,NA,0.88944231966557,NA,0.888572951839346,0.413428146188192,NA
"82",1971-04-27,NA,1.0095,NA,7.4937,NA,NA,357.49,NA,3.0653,NA,7.1301,5.1615,NA,NA,NA,4.299,NA,NA,0.889363215937389,NA,0.888494002665482,0.413393964448119,NA
"83",1971-04-28,NA,1.0089,NA,7.4948,NA,NA,357.5,NA,3.0653,NA,7.1263,5.1615,NA,NA,NA,4.2957,NA,NA,0.889205050684688,NA,0.8882572392965,0.413308534821244,NA
"84",1971-04-29,NA,1.0086,NA,7.496,NA,NA,357.41,NA,3.0653,NA,7.1291,5.1616,NA,NA,NA,4.2957,NA,NA,0.889284126278346,NA,0.888415067519545,0.413359788359788,NA
"85",1971-04-30,NA,1.0091,NA,7.496,NA,NA,357.4,NA,3.0653,NA,7.1312,5.1614,NA,NA,NA,4.2959,NA,NA,0.889284126278346,NA,0.888336146397797,0.413342702434589,NA
"86",1971-05-03,NA,1.0089,NA,7.4982,NA,NA,357.41,NA,3.0653,NA,7.1309,5.162,NA,NA,NA,4.2955,NA,NA,0.88944231966557,NA,0.888494002665482,0.4134110546116,NA
"87",1971-05-04,NA,1.009,NA,7.4989,NA,NA,357.4,NA,3.0656,NA,7.1308,5.1613,NA,NA,NA,4.2952,NA,NA,0.889521437466643,NA,0.888651915044877,0.413479429398387,NA
"88",1971-05-05,NA,1.0074,NA,7.4963,NA,NA,357.4,NA,3.0656,NA,7.1279,5.1673,NA,NA,NA,4.1841,NA,NA,0.889205050684688,NA,0.888336146397797,0.413325617921799,NA
"89",1971-05-06,NA,1.0074,NA,7.5042,NA,NA,357.41,NA,3.067,NA,7.124,5.1724,NA,NA,NA,4.1667,NA,NA,0.889521437466643,NA,0.888651915044877,0.413479429398387,NA
"90",1971-05-07,NA,1.0069,NA,7.5019,NA,NA,357.41,NA,3.064,NA,7.1247,5.1726,NA,NA,NA,4.1374,NA,NA,0.88944231966557,NA,0.888494002665482,0.413428146188192,NA
"91",1971-05-10,NA,1.0084,NA,7.5052,NA,NA,357.14,NA,3.0669,NA,7.1103,5.1683,NA,NA,NA,4.1076,NA,NA,0.88999644001424,NA,0.889046941678521,0.41368468952964,NA
"92",1971-05-11,NA,1.0084,NA,7.5067,NA,NA,357.44,NA,3.0672,NA,7.1138,5.1731,NA,NA,NA,4.1164,NA,NA,0.890075656430797,NA,0.889205050684688,0.413736036408771,NA
"93",1971-05-12,NA,1.0083,NA,7.5058,NA,NA,357.53,NA,3.0659,NA,7.1162,5.1714,NA,NA,NA,4.1095,NA,NA,0.889679715302491,NA,0.888730892285816,0.413513625273953,NA
"94",1971-05-13,NA,1.0089,NA,7.5033,NA,NA,357.49,NA,3.0675,NA,7.1133,5.1655,NA,NA,NA,4.095,NA,NA,0.889679715302491,NA,0.888730892285816,0.413513625273953,NA
"95",1971-05-14,NA,1.0089,NA,7.5019,NA,NA,357.49,NA,3.0665,NA,7.1111,5.1664,NA,NA,NA,4.095,NA,NA,0.889521437466643,NA,0.888651915044877,0.413462333581411,NA
"96",1971-05-17,NA,1.0089,NA,7.5019,NA,NA,357.4,NA,3.0615,NA,7.1116,5.1634,NA,NA,NA,4.0914,NA,NA,0.889284126278346,NA,0.888415067519545,0.413342702434589,NA
"97",1971-05-18,NA,1.0089,NA,7.4998,NA,NA,357.44,NA,3.0615,NA,7.108,5.1622,NA,NA,NA,4.0872,NA,NA,0.889363215937389,NA,0.888494002665482,0.413393964448119,NA
"98",1971-05-19,NA,1.0095,NA,7.4993,NA,NA,357.4,NA,3.0615,NA,7.1076,5.1645,NA,NA,NA,4.0866,NA,NA,0.889205050684688,NA,0.888336146397797,0.413325617921799,NA
"99",1971-05-20,NA,1.0093,NA,7.4996,NA,NA,357.46,NA,3.0606,NA,7.1086,5.1649,NA,NA,NA,4.0869,NA,NA,0.889284126278346,NA,0.888415067519545,0.413342702434589,NA
"100",1971-05-21,NA,1.0092,NA,7.4989,NA,NA,357.4,NA,3.0597,NA,7.1086,5.1645,NA,NA,NA,4.0733,NA,NA,0.889205050684688,NA,0.888336146397797,0.413325617921799,NA
"101",1971-05-24,NA,1.009,NA,7.4963,NA,NA,357.4,NA,3.0609,NA,7.1066,5.163,NA,NA,NA,4.0771,NA,NA,0.889205050684688,NA,0.888336146397797,0.413325617921799,NA
"102",1971-05-25,NA,1.0091,NA,7.4956,NA,NA,357.4,NA,3.0618,NA,7.1086,5.1644,NA,NA,NA,4.0868,NA,NA,0.889363215937389,NA,0.888494002665482,0.413393964448119,NA
"103",1971-05-26,NA,1.0086,NA,7.4934,NA,NA,357.44,NA,3.0609,NA,7.1083,5.1632,NA,NA,NA,4.0882,NA,NA,0.889205050684688,NA,0.888336146397797,0.413325617921799,NA
"104",1971-05-27,NA,1.0093,NA,7.4942,NA,NA,357.4,NA,3.0609,NA,7.1084,5.1653,NA,NA,NA,4.0984,NA,NA,0.88944231966557,NA,0.888572951839346,0.413445239178071,NA
"105",1971-05-28,NA,1.0101,NA,7.4946,NA,NA,357.4,NA,3.06,NA,7.1115,5.1648,NA,NA,NA,4.1058,NA,NA,0.889838049474996,NA,0.888888888888889,0.413599139713789,NA
"106",1971-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1971-06-01,NA,1.0126,NA,7.4963,NA,NA,357.46,NA,3.0609,NA,7.1136,5.1661,NA,NA,NA,4.1059,NA,NA,0.890392663164456,NA,0.88944231966557,0.413873023756312,NA
"108",1971-06-02,NA,1.0134,NA,7.4986,NA,NA,357.4,NA,3.0609,NA,7.1132,5.1675,NA,NA,NA,4.0995,NA,NA,0.890154886950329,NA,0.889205050684688,0.413736036408771,NA
"109",1971-06-03,NA,1.0185,NA,7.4984,NA,NA,357.46,NA,3.0572,NA,7.1136,5.165,NA,NA,NA,4.0898,NA,NA,0.88944231966557,NA,0.888572951839346,0.413428146188192,NA
"110",1971-06-04,NA,1.0174,NA,7.4956,NA,NA,357.4,NA,3.0586,NA,7.1143,5.1645,NA,NA,NA,4.094,NA,NA,0.889363215937389,NA,0.888494002665482,0.413393964448119,NA
"111",1971-06-07,NA,1.0161,NA,7.4934,NA,NA,357.4,NA,3.0572,NA,7.1126,5.1639,NA,NA,NA,4.0879,NA,NA,0.889284126278346,NA,0.888415067519545,0.413359788359788,NA
"112",1971-06-08,NA,1.0179,NA,7.4934,NA,NA,357.4,NA,3.0548,NA,7.113,5.164,NA,NA,NA,4.0896,NA,NA,0.88944231966557,NA,0.888572951839346,0.413428146188192,NA
"113",1971-06-09,NA,1.0186,NA,7.4946,NA,NA,357.4,NA,3.0544,NA,7.1111,5.1626,NA,NA,NA,4.0909,NA,NA,0.889205050684688,NA,0.888336146397797,0.413325617921799,NA
"114",1971-06-10,NA,1.0239,NA,7.4963,NA,NA,357.4,NA,3.0562,NA,7.1111,5.1632,NA,NA,NA,4.0851,NA,NA,0.889284126278346,NA,0.888415067519545,0.413342702434589,NA
"115",1971-06-11,NA,1.0239,NA,7.4963,NA,NA,357.4,NA,3.0544,NA,7.1111,5.162,NA,NA,NA,4.0885,NA,NA,0.889205050684688,NA,0.888336146397797,0.413325617921799,NA
"116",1971-06-14,NA,1.0232,NA,7.4934,NA,NA,357.4,NA,3.053,NA,7.1114,5.1628,NA,NA,NA,4.0901,NA,NA,0.889521437466643,NA,0.888572951839346,0.413462333581411,NA
"117",1971-06-15,NA,1.0248,NA,7.4945,NA,NA,357.46,NA,3.0553,NA,7.1136,5.1651,NA,NA,NA,4.0948,NA,NA,0.889521437466643,NA,0.888572951839346,0.413445239178071,NA
"118",1971-06-16,NA,1.0244,NA,7.4929,NA,NA,357.46,NA,3.0562,NA,7.1124,5.1643,NA,NA,NA,4.0907,NA,NA,0.889284126278346,NA,0.888415067519545,0.413342702434589,NA
"119",1971-06-17,NA,1.0242,NA,7.491,NA,NA,357.46,NA,3.0548,NA,7.1128,5.1626,NA,NA,NA,4.094,NA,NA,0.88944231966557,NA,0.888494002665482,0.4134110546116,NA
"120",1971-06-18,NA,1.0225,NA,7.4918,NA,NA,357.4,NA,3.0544,NA,7.1134,5.1625,NA,NA,NA,4.0931,NA,NA,0.889363215937389,NA,0.888415067519545,0.413376875697574,NA
"121",1971-06-21,NA,1.0242,NA,7.4925,NA,NA,357.4,NA,3.0553,NA,7.1114,5.1621,NA,NA,NA,4.0929,NA,NA,0.889363215937389,NA,0.888415067519545,0.413376875697574,NA
"122",1971-06-22,NA,1.0243,NA,7.4928,NA,NA,357.4,NA,3.0548,NA,7.1115,5.1614,NA,NA,NA,4.0961,NA,NA,0.889363215937389,NA,0.888494002665482,0.413393964448119,NA
"123",1971-06-23,NA,1.0234,NA,7.4945,NA,NA,357.4,NA,3.0581,NA,7.1088,5.1586,NA,NA,NA,4.0943,NA,NA,0.889205050684688,NA,0.8882572392965,0.413308534821244,NA
"124",1971-06-24,NA,1.0242,NA,7.4954,NA,NA,357.4,NA,3.0604,NA,7.1092,5.1593,NA,NA,NA,4.094,NA,NA,0.889363215937389,NA,0.888415067519545,0.413376875697574,NA
"125",1971-06-25,NA,1.0233,NA,7.4951,NA,NA,357.4,NA,3.0558,NA,7.1084,5.1585,NA,NA,NA,4.0944,NA,NA,0.889363215937389,NA,0.888415067519545,0.413376875697574,NA
"126",1971-06-28,NA,1.0221,NA,7.4963,NA,NA,357.37,NA,3.0558,NA,7.1071,5.1613,NA,NA,NA,4.0981,NA,NA,0.889521437466643,NA,0.888651915044877,0.413479429398387,NA
"127",1971-06-29,NA,1.023,NA,7.4977,NA,NA,357.39,NA,3.0548,NA,7.1066,5.1591,NA,NA,NA,4.1017,NA,NA,0.889363215937389,NA,0.888494002665482,0.413393964448119,NA
"128",1971-06-30,NA,1.0235,NA,7.496,NA,NA,357.4,NA,3.0548,NA,7.1048,5.1588,NA,NA,NA,4.0989,NA,NA,0.889205050684688,NA,0.8882572392965,0.413291453132749,NA
"129",1971-07-01,NA,1.0232,NA,7.496,NA,NA,357.4,NA,3.0548,NA,7.1065,5.16,NA,NA,NA,4.0966,NA,NA,0.88944231966557,NA,0.888494002665482,0.413393964448119,NA
"130",1971-07-02,NA,1.0226,NA,7.4959,NA,NA,357.4,NA,3.0548,NA,7.1066,5.1616,NA,NA,NA,4.0989,NA,NA,0.88944231966557,NA,0.888494002665482,0.413393964448119,NA
"131",1971-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
